societaire,montant_moyen,nb_transactions_mois,dernière_transaction,dernière_transaction_jour
1630326,33750.0,6,2025-07-22,38
1630340,76175.0,3,2025-08-05,24
1630369,1200.0,1,2025-07-27,33
1630380,25576.222222222223,9,2025-08-13,16
1630420,5641.071428571428,56,2025-08-14,15
1630447,33838.333333333336,3,2025-08-05,24
1630499,104400.0,2,2025-08-06,23
1630535,105700.0,2,2025-08-05,24
1630545,10921.052631578947,19,2025-08-17,12
1630549,30169.23076923077,13,2025-08-11,18
1630553,103000.0,2,2025-08-05,24
1630554,17459.285714285714,14,2025-08-12,17
1630559,115000.0,1,2025-08-05,24
1630628,14673.922413793103,116,2025-08-18,11
1630647,5050.0,1,2025-06-21,69
1630684,39000.0,1,2025-07-13,47
1630781,32740.833333333332,6,2025-06-27,63
1630790,1000.0,2,2025-06-18,72
1630800,54500.0,2,2025-08-06,23
1630802,5050.0,1,2025-06-22,68
1630809,9686.111111111111,36,2025-08-11,18
1630815,91666.66666666667,3,2025-08-16,13
1630833,12358.414634146342,41,2025-08-16,13
1630834,75000.0,2,2025-07-23,37
1630996,30255.555555555555,9,2025-08-18,11
1631008,11314.0,5,2025-07-10,50
1631013,17000.0,2,2025-08-17,12
1631071,10100.0,2,2025-06-20,70
1631081,100600.0,4,2025-08-01,28
1631117,8500.0,2,2025-08-18,11
1631130,22391.81818181818,11,2025-08-07,22
1631168,143292.85714285713,7,2025-07-13,47
1631201,62200.0,5,2025-07-30,30
1631486,92300.0,10,2025-08-13,16
1631529,10000.0,1,2025-07-13,47
1631534,1500.0,1,2025-07-14,46
1631595,32868.333333333336,6,2025-07-22,38
1631621,11545.454545454546,11,2025-08-03,26
1631706,108150.0,8,2025-08-14,15
1631742,64000.0,10,2025-08-18,11
1631756,4032.5,6,2025-08-12,17
1631777,22142.802197802197,91,2025-08-18,11
1631790,60600.0,9,2025-07-07,53
1631805,25411.25,24,2025-08-14,15
1631873,41975.0,2,2025-08-12,17
1631946,11602.5,20,2025-08-12,17
1632243,121200.0,1,2025-07-24,36
1632253,104298.42857142857,7,2025-07-28,32
1632255,157250.0,2,2025-07-31,29
1632262,43500.0,2,2025-08-14,15
1632307,22500.0,8,2025-07-31,29
1632360,15483.333333333334,3,2025-06-24,66
1632404,20000.0,1,2025-06-23,67
1632408,103170.96774193548,31,2025-08-18,11
1632409,6689.259259259259,54,2025-08-17,12
1632439,14200.0,5,2025-07-23,37
1632445,20000.0,1,2025-07-10,50
1632449,129000.0,1,2025-08-05,24
1632480,5000.0,1,2025-06-29,61
1632568,166666.66666666666,3,2025-08-07,22
1632584,66345.0,8,2025-08-02,27
1632633,130966.66666666667,3,2025-07-20,40
1632653,24535.0,5,2025-08-09,20
1632656,69201.5,10,2025-08-02,27
1632658,55137.5,4,2025-07-07,53
1632692,71800.0,2,2025-08-07,22
1632695,10456.25,8,2025-08-17,12
1632755,1000.0,1,2025-08-16,13
1632769,10000.0,1,2025-07-01,59
1632791,9433.333333333334,3,2025-08-11,18
1632833,8250.0,4,2025-07-29,31
1632843,92750.0,4,2025-07-05,55
1632875,34207.31707317073,41,2025-08-18,11
1632927,18440.0,5,2025-07-26,34
1632990,14000.0,1,2025-07-04,56
1633003,13366.666666666666,3,2025-07-27,33
1633009,20000.0,1,2025-07-30,30
1633077,6141.875,40,2025-08-18,11
1633210,45200.0,2,2025-07-10,50
1633265,77554.73684210527,19,2025-07-22,38
1633383,58580.0,1,2025-07-29,31
1633408,47200.0,5,2025-08-10,19
1633465,11155.882352941177,17,2025-08-14,15
1633534,4264.15,20,2025-08-12,17
1633568,29101.47619047619,21,2025-08-10,19
1633642,175000.0,2,2025-07-13,47
1633701,37648.75,4,2025-08-07,22
1633709,15832.5,4,2025-08-11,18
1633730,3196.1111111111113,9,2025-07-12,48
1633743,25015.0,4,2025-08-07,22
1633746,19500.0,2,2025-07-11,49
1633858,23666.666666666668,3,2025-07-07,53
1634040,18100.0,2,2025-08-12,17
1634061,4015.0,2,2025-07-18,42
1634088,18180.060975609755,82,2025-08-18,11
1634100,12775.0,6,2025-08-18,11
1634126,5337.379310344828,145,2025-08-18,11
1634151,89016.66666666667,6,2025-08-17,12
1634176,33465.555555555555,9,2025-07-29,31
1634214,31200.76923076923,26,2025-08-09,20
1634225,23511.666666666668,36,2025-08-18,11
1634231,51027.5,6,2025-08-11,18
1634255,14603.703703703704,27,2025-08-18,11
1634267,39077.692307692305,39,2025-08-14,15
1634355,12875.714285714286,28,2025-08-11,18
1634383,24840.0,5,2025-08-09,20
1634428,25250.0,4,2025-08-06,23
1634442,19000.0,2,2025-08-11,18
1634500,87681.25,8,2025-07-23,37
1634516,35725.0,4,2025-07-29,31
1634534,22815.0,3,2025-08-12,17
1634612,6217.083333333333,12,2025-07-26,34
1634680,168000.0,6,2025-08-18,11
1634752,9255.0,2,2025-08-05,24
1634781,57400.0,5,2025-08-05,24
1634782,15405.0,5,2025-07-19,41
1634872,25368.095238095237,21,2025-08-17,12
1634907,44870.625,8,2025-08-18,11
1635034,13333.333333333334,3,2025-07-30,30
1635066,10393.0,5,2025-08-11,18
1635074,43000.0,1,2025-07-26,34
1635158,41496.153846153844,13,2025-08-01,28
1635187,135333.33333333334,6,2025-08-18,11
1635190,38000.0,1,2025-08-07,22
1635210,121868.42105263157,19,2025-08-11,18
1635266,11600.0,2,2025-07-10,50
1635444,13025.6,25,2025-07-30,30
1635452,15260.0,20,2025-08-12,17
1635474,14063.095238095239,21,2025-08-15,14
1635489,5630.0,5,2025-06-23,67
1635682,33012.179487179485,39,2025-08-08,21
1635690,24513.571428571428,7,2025-07-29,31
1635765,19125.0,4,2025-08-07,22
1635803,133666.66666666666,3,2025-07-29,31
1635828,133042.85714285713,7,2025-08-05,24
1635834,27458.076923076922,13,2025-08-16,13
1635835,5000.0,1,2025-06-26,64
1635840,1560.909090909091,11,2025-06-28,62
1635932,5038.888888888889,9,2025-08-12,17
1635980,12950.0,2,2025-08-11,18
1635985,53248.86363636364,22,2025-08-14,15
1636019,41986.666666666664,27,2025-08-18,11
1636045,55790.0,2,2025-07-30,30
1636169,34360.833333333336,6,2025-08-15,14
1636198,10003.333333333334,3,2025-08-11,18
1636208,112767.5,10,2025-08-16,13
1636210,17507.5,24,2025-08-12,17
1636248,5000.0,1,2025-06-24,66
1636414,36000.0,2,2025-07-31,29
1636506,10050.0,2,2025-07-27,33
1636508,30411.11111111111,9,2025-08-11,18
1636519,1632.5,2,2025-08-12,17
1636655,96600.0,1,2025-08-01,28
1636660,98333.33333333333,3,2025-08-05,24
1636663,12000.0,5,2025-06-24,66
1636679,6055.666666666667,3,2025-08-10,19
1636710,69020.0,2,2025-08-14,15
1636724,40000.0,1,2025-07-01,59
1636763,35139.375,24,2025-08-16,13
1636784,24305.714285714286,7,2025-08-04,25
1636798,30500.0,6,2025-07-14,46
1636908,11385.454545454546,11,2025-08-17,12
1636923,70578.82352941176,17,2025-08-16,13
1636939,68245.0,4,2025-08-16,13
1637039,29370.833333333332,12,2025-08-17,12
1637146,9913.181818181818,11,2025-08-13,16
1637171,39839.09090909091,11,2025-08-10,19
1637178,200000.0,2,2025-08-16,13
1637213,32686.666666666668,24,2025-08-17,12
1637257,13797.5,4,2025-08-12,17
1637276,121206.66666666667,3,2025-07-25,35
1637377,50000.0,2,2025-07-29,31
1637402,12000.0,1,2025-07-29,31
1637473,6957.0,2,2025-08-11,18
1637721,1000.0,1,2025-08-11,18
1637870,10000.0,2,2025-07-29,31
1637877,14253.0,10,2025-08-17,12
1637944,62632.23880597015,67,2025-08-17,12
1637948,24379.3,50,2025-08-17,12
1637957,35761.07142857143,14,2025-08-05,24
1637979,43500.0,2,2025-08-07,22
1637980,78000.0,3,2025-07-09,51
1637995,61500.0,1,2025-08-05,24
1638006,21705.0,29,2025-08-18,11
1638050,92750.0,2,2025-08-05,24
1638085,40815.0,2,2025-08-06,23
1638190,51750.0,2,2025-08-05,24
1638260,72580.0,1,2025-08-05,24
1638284,76345.2,5,2025-08-07,22
1638309,19000.0,1,2025-08-11,18
1638348,3615.8333333333335,6,2025-08-18,11
1638351,104000.0,1,2025-07-04,56
1638418,42518.46153846154,13,2025-08-17,12
1638468,24791.153846153848,65,2025-08-18,11
1638473,34632.692307692305,13,2025-08-15,14
1638630,87625.0,8,2025-08-10,19
1638689,10731.25,8,2025-07-30,30
1638746,55741.42857142857,21,2025-08-18,11
1638794,2852.3809523809523,21,2025-08-18,11
1638872,25000.0,2,2025-07-09,51
1638921,22725.0,4,2025-08-12,17
1639002,30293.409090909092,44,2025-08-04,25
1639109,123500.0,4,2025-07-30,30
1639127,54930.666666666664,15,2025-08-09,20
1639170,14927.8,25,2025-08-10,19
1639195,58798.333333333336,3,2025-07-31,29
1639220,8573.636363636364,11,2025-08-04,25
1639303,17885.0,27,2025-08-18,11
1639358,83073.33333333333,6,2025-08-18,11
1639478,99107.14285714286,7,2025-08-18,11
1639542,43230.0,5,2025-08-16,13
1639573,27500.0,4,2025-08-08,21
1639606,8300.0,5,2025-08-14,15
1639619,81000.0,2,2025-07-31,29
1639748,33750.0,8,2025-08-17,12
1639765,12489.8,25,2025-08-18,11
1639830,200000.0,2,2025-08-01,28
1639835,18867.19298245614,57,2025-08-18,11
1639842,68102.85714285714,7,2025-08-11,18
1639933,15056.59090909091,44,2025-08-12,17
1640032,500.0,1,2025-06-17,73
1640123,24631.0,5,2025-08-06,23
1640137,2970.0,1,2025-07-27,33
1640148,46960.71428571428,7,2025-08-15,14
1640154,26100.0,10,2025-08-18,11
1640207,31170.0,7,2025-08-05,24
1640427,11477.333333333334,15,2025-07-24,36
1640437,60101.0,5,2025-08-04,25
1640480,67245.0,2,2025-08-05,24
1640760,80000.0,2,2025-08-05,24
1640765,37625.0,2,2025-07-22,38
1640780,3238.0,5,2025-07-10,50
1640909,40395.26315789474,19,2025-08-18,11
1640918,157500.0,8,2025-08-16,13
1640923,9733.333333333334,3,2025-08-06,23
1640949,23366.666666666668,3,2025-07-23,37
1641025,27666.666666666668,3,2025-08-13,16
1641076,70000.0,2,2025-08-01,28
1641135,7065.0,4,2025-07-17,43
1641189,40563.63636363636,11,2025-08-07,22
1641216,48936.666666666664,3,2025-07-25,35
1641225,130300.0,4,2025-08-12,17
1641310,22000.0,1,2025-07-13,47
1641313,32166.666666666668,3,2025-08-16,13
1641318,15000.0,2,2025-08-11,18
1641372,11473.684210526315,19,2025-08-14,15
1641424,8031.0,15,2025-08-15,14
1641567,19866.666666666668,3,2025-08-11,18
1641575,16410.0,8,2025-08-04,25
1641603,36034.0,10,2025-08-18,11
1641726,19010.0,4,2025-07-26,34
1641750,34000.0,1,2025-07-10,50
1641800,21410.6,25,2025-08-17,12
1641937,23781.923076923078,13,2025-08-18,11
1641967,17103.333333333332,9,2025-08-10,19
1642003,69600.71428571429,14,2025-08-14,15
1642121,16829.375,8,2025-08-08,21
1642340,66673.07692307692,13,2025-07-17,43
1642342,151500.0,2,2025-07-08,52
1642510,110054.0,5,2025-08-12,17
1642535,75700.0,5,2025-08-15,14
1642554,29900.0,40,2025-08-18,11
1642676,30500.0,2,2025-08-11,18
1642688,500.0,1,2025-07-14,46
1642729,23261.14864864865,74,2025-08-18,11
1642740,40500.0,2,2025-08-12,17
1642843,38766.666666666664,12,2025-08-04,25
1642848,17000.0,2,2025-08-11,18
1642888,4752.5,2,2025-08-15,14
1642910,27852.333333333332,30,2025-08-18,11
1642975,102500.0,2,2025-08-05,24
1642982,57500.0,2,2025-08-05,24
1643071,3400.0,5,2025-07-06,54
1643084,2000.0,2,2025-06-28,62
1643141,5000.0,1,2025-08-12,17
1643148,25000.0,2,2025-08-05,24
1643155,8357.857142857143,14,2025-08-05,24
1643454,151583.33333333334,6,2025-08-10,19
1643507,76936.84210526316,19,2025-08-17,12
1643526,15692.0,57,2025-08-17,12
1643563,24191.923076923078,13,2025-08-10,19
1643564,75375.0,2,2025-07-29,31
1643622,32885.71428571428,21,2025-08-05,24
1643827,32343.333333333332,3,2025-08-07,22
1643837,58734.4,5,2025-07-29,31
1644045,9200.0,5,2025-08-12,17
1644069,45323.529411764706,17,2025-08-14,15
1644099,122770.90909090909,11,2025-08-17,12
1644103,800.0,2,2025-06-26,64
1644158,140000.0,1,2025-07-31,29
1644159,21450.0,2,2025-08-07,22
1644185,75126.25,4,2025-07-29,31
1644232,745.0,5,2025-07-07,53
1644245,9000.0,2,2025-06-27,63
1644249,16333.333333333334,3,2025-07-24,36
1644274,35500.0,2,2025-06-20,70
1644300,15140.0,13,2025-08-13,16
1644302,108024.54545454546,11,2025-08-11,18
1644367,20802.941176470587,51,2025-08-16,13
1644390,71000.0,6,2025-08-14,15
1644402,49106.666666666664,3,2025-08-08,21
1644433,500.0,1,2025-08-18,11
1644535,101000.0,2,2025-08-05,24
1644571,19339.0,5,2025-08-09,20
1644573,4366.666666666667,3,2025-08-18,11
1644581,30420.0,3,2025-08-08,21
1644586,12505.0,2,2025-08-05,24
1644602,97325.9,10,2025-08-09,20
1644624,14187.5,16,2025-08-14,15
1644649,29625.0,4,2025-08-07,22
1644658,48885.666666666664,3,2025-08-05,24
1644664,38336.666666666664,3,2025-08-18,11
1644669,46751.851851851854,27,2025-08-16,13
1644878,1000.0,1,2025-07-24,36
1644902,29736.25,12,2025-07-18,42
1644910,13973.40909090909,22,2025-08-15,14
1644949,78275.71428571429,7,2025-07-29,31
1644959,10000.0,1,2025-08-09,20
1644975,120378.57142857143,14,2025-08-05,24
1645065,17107.5,4,2025-07-24,36
1645216,6125.0,4,2025-07-28,32
1645242,29979.272727272728,11,2025-07-30,30
1645285,14333.333333333334,3,2025-08-16,13
1645537,6100.0,6,2025-08-13,16
1645592,55641.875,8,2025-07-28,32
1645680,8874.782608695652,23,2025-07-27,33
1645786,101550.0,2,2025-08-05,24
1645803,27357.14285714286,7,2025-08-17,12
1645865,5000.0,1,2025-07-31,29
1645876,78853.33333333333,3,2025-08-12,17
1645958,500.0,1,2025-06-26,64
1645963,63377.5,8,2025-07-17,43
1645989,5501.666666666667,3,2025-08-18,11
1645996,9336.111111111111,18,2025-08-01,28
1646167,13160.645161290322,31,2025-08-17,12
1646190,78361.81818181818,22,2025-08-12,17
1646202,15390.0,14,2025-08-15,14
1646222,11000.0,3,2025-08-16,13
1646269,94870.0,10,2025-07-29,31
1646356,41491.71875,32,2025-07-24,36
1646426,25000.0,1,2025-06-18,72
1646472,91666.66666666667,3,2025-08-09,20
1646532,9049.285714285714,7,2025-08-12,17
1646552,4512.5,4,2025-08-11,18
1646561,7790.540540540541,37,2025-08-14,15
1646595,56560.0,1,2025-06-17,73
1646609,145000.0,1,2025-07-10,50
1646631,122000.0,1,2025-06-26,64
1646639,158400.0,2,2025-07-30,30
1646649,16250.0,4,2025-07-26,34
1646685,30974.375,24,2025-08-06,23
1646830,121488.57142857143,7,2025-06-22,68
1646850,12901.617647058823,34,2025-08-18,11
1646903,1000.0,1,2025-07-13,47
1646908,61095.0,8,2025-08-13,16
1646960,26000.0,2,2025-08-05,24
1646965,84786.25,4,2025-08-08,21
1647012,86360.0,5,2025-07-31,29
1647111,37401.666666666664,3,2025-08-05,24
1647113,32823.88888888889,9,2025-08-11,18
1647135,6708.333333333333,6,2025-07-28,32
1647148,17153.846153846152,13,2025-08-13,16
1647211,154000.0,3,2025-07-26,34
1647264,55000.0,1,2025-07-03,57
1647287,127500.0,2,2025-08-07,22
1647392,18506.666666666668,6,2025-07-28,32
1647423,500.0,1,2025-08-12,17
1647539,7767.5,2,2025-08-08,21
1647603,25055.625,24,2025-08-18,11
1647641,1801.6666666666667,3,2025-08-11,18
1647665,30000.0,2,2025-07-18,42
1647773,35252.5,4,2025-08-12,17
1647788,30000.0,1,2025-06-30,60
1647860,21257.5,4,2025-08-17,12
1647880,13685.119047619048,42,2025-08-11,18
1647926,13240.0,75,2025-08-18,11
1647980,42966.666666666664,6,2025-08-10,19
1647982,12500.0,2,2025-08-12,17
1648027,28153.88888888889,18,2025-08-12,17
1648063,2750.0,2,2025-08-11,18
1648078,12835.714285714286,7,2025-08-17,12
1648107,5250.0,4,2025-08-11,18
1648237,54291.78571428572,42,2025-08-18,11
1648334,85930.0,2,2025-07-29,31
1648351,44000.0,5,2025-07-22,38
1648384,148000.0,1,2025-08-08,21
1648413,103026.66666666667,3,2025-07-28,32
1648512,145440.0,3,2025-06-30,60
1648538,46666.666666666664,3,2025-08-09,20
1648559,39000.0,5,2025-07-12,48
1648591,15000.0,2,2025-08-02,27
1648656,46605.0,29,2025-08-17,12
1648667,58033.846153846156,13,2025-08-03,26
1648682,200000.0,1,2025-07-28,32
1648744,5025.0,4,2025-08-12,17
1648747,56000.0,3,2025-08-01,28
1648754,22000.0,10,2025-08-12,17
1648786,87333.33333333333,3,2025-07-04,56
1648805,69625.0,12,2025-07-28,32
1648862,32428.793103448275,29,2025-08-18,11
1648870,123488.0,5,2025-08-08,21
1648960,16333.333333333334,3,2025-07-10,50
1648991,12922.282608695652,92,2025-08-18,11
1649044,80183.33333333333,3,2025-07-30,30
1649057,52985.625,8,2025-08-02,27
1649086,119375.0,8,2025-08-05,24
1649179,120480.0,5,2025-08-18,11
1649383,59285.71428571428,7,2025-08-15,14
1649400,10000.0,1,2025-07-03,57
1649402,31556.25,8,2025-07-31,29
1649427,73565.90909090909,11,2025-08-01,28
1649429,4000.0,2,2025-06-30,60
1649445,51765.0,4,2025-07-29,31
1649466,8080.0,14,2025-07-19,41
1649536,106750.0,4,2025-07-31,29
1649577,67942.85714285714,7,2025-08-08,21
1649598,18629.0,10,2025-08-15,14
1649605,16933.333333333332,15,2025-08-18,11
1649777,55860.0,5,2025-07-29,31
1649884,33000.0,1,2025-07-26,34
1649907,17582.48031496063,127,2025-08-18,11
1649965,9577.142857142857,14,2025-07-13,47
1649970,64833.333333333336,3,2025-08-04,25
1649980,63111.11111111111,18,2025-07-10,50
1650050,90012.5,4,2025-07-28,32
1650052,38250.0,2,2025-08-01,28
1650201,172450.0,1,2025-08-14,15
1650204,2967.6923076923076,13,2025-08-12,17
1650359,10000.0,2,2025-08-14,15
1650418,97978.0,5,2025-07-28,32
1650450,91681.42857142857,7,2025-07-28,32
1650451,142500.0,2,2025-07-01,59
1650455,10000.0,1,2025-06-30,60
1650462,73247.8125,32,2025-08-06,23
1650464,64035.294117647056,17,2025-08-10,19
1650469,70012.0,5,2025-08-02,27
1650473,120000.0,5,2025-08-01,28
1650475,129000.0,3,2025-06-28,62
1650485,15556.25,16,2025-08-11,18
1650489,75500.0,2,2025-07-29,31
1650490,169000.0,1,2025-07-28,32
1650492,35875.0,4,2025-08-03,26
1650495,20200.0,1,2025-07-28,32
1650504,90450.0,6,2025-08-07,22
1650505,54078.57142857143,7,2025-07-28,32
1650521,159085.0,2,2025-07-28,32
1650522,84000.0,5,2025-08-10,19
1650525,23658.333333333332,12,2025-07-31,29
1650528,88756.25,8,2025-07-30,30
1650530,19150.0,20,2025-08-06,23
1650531,106080.0,10,2025-08-04,25
1650542,154530.0,1,2025-06-28,62
1650545,24194.375,16,2025-08-12,17
1650559,200000.0,2,2025-08-11,18
1650560,44333.333333333336,3,2025-08-08,21
1650570,118462.5,8,2025-08-18,11
1650575,47875.0,4,2025-08-01,28
1650578,114387.5,8,2025-08-01,28
1650581,42742.22222222222,9,2025-07-28,32
1650591,73310.0,18,2025-08-12,17
1650596,110844.4,5,2025-08-05,24
1650601,43528.0,15,2025-08-05,24
1650604,129125.0,5,2025-07-28,32
1650605,67156.0,10,2025-08-14,15
1650612,23714.285714285714,7,2025-07-21,39
1650615,19095.0,20,2025-08-05,24
1650622,32798.63636363636,22,2025-08-15,14
1650641,83239.625,8,2025-08-12,17
1650665,107066.66666666667,3,2025-08-13,16
1650675,37638.36842105263,19,2025-08-03,26
1650685,163000.0,4,2025-08-03,26
1650693,18333.333333333332,3,2025-07-24,36
1650700,19865.76923076923,39,2025-08-12,17
1650708,26769.23076923077,13,2025-08-11,18
1650714,149488.0,5,2025-07-29,31
1650717,89180.0,5,2025-08-03,26
1650719,27109.0625,48,2025-08-17,12
1650742,110654.0,5,2025-07-29,31
1650744,100000.0,1,2025-08-15,14
1650746,95950.0,2,2025-06-26,64
1650750,113706.66666666667,3,2025-08-01,28
1650754,198000.0,1,2025-08-02,27
1650761,6500.0,1,2025-06-17,73
1650765,110742.0,5,2025-08-07,22
1650797,155000.0,1,2025-06-30,60
1650879,23586.5,34,2025-08-16,13
1650897,67800.0,2,2025-07-29,31
1650915,186111.11111111112,18,2025-07-05,55
1650952,15734.939759036144,83,2025-08-18,11
1650981,48228.0,10,2025-07-25,35
1650982,20548.46153846154,13,2025-08-10,19
1651022,3698.9285714285716,14,2025-08-17,12
1651042,8790.90909090909,11,2025-07-29,31
1651044,18304.04761904762,21,2025-08-18,11
1651055,8300.0,5,2025-07-12,48
1651059,132706.0,10,2025-08-18,11
1651181,54130.833333333336,6,2025-07-13,47
1651213,85000.0,1,2025-08-15,14
1651241,19000.0,8,2025-08-18,11
1651252,18791.722689075632,119,2025-08-18,11
1651256,38000.0,2,2025-07-31,29
1651259,141000.0,5,2025-07-30,30
1651271,100000.0,1,2025-08-08,21
1651323,10000.0,1,2025-08-18,11
1651327,8500.0,6,2025-08-03,26
1651360,38585.71428571428,7,2025-08-16,13
1651539,88500.0,1,2025-08-08,21
1651547,135000.0,1,2025-07-29,31
1651661,16662.85714285714,21,2025-08-18,11
1651678,14758.055555555555,36,2025-08-16,13
1651720,142121.42857142858,7,2025-07-25,35
1651760,71814.0,5,2025-08-17,12
1651792,17920.0,7,2025-07-11,49
1651828,7676.666666666667,3,2025-08-13,16
1651907,22256.153846153848,13,2025-08-18,11
1651914,35569.0,1,2025-07-10,50
1651915,58125.0,8,2025-07-27,33
1651922,127221.66666666667,6,2025-08-11,18
1651961,43187.857142857145,7,2025-08-06,23
1652051,12000.0,1,2025-07-11,49
1652083,52000.0,1,2025-08-05,24
1652091,50757.5,4,2025-08-16,13
1652107,113625.0,4,2025-06-30,60
1652136,9750.0,3,2025-08-17,12
1652156,51815.0,6,2025-08-11,18
1652158,102765.5,2,2025-08-05,24
1652224,158000.0,2,2025-08-06,23
1652274,5000.0,1,2025-08-05,24
1652301,44250.0,2,2025-08-11,18
1652376,33000.0,1,2025-06-22,68
1652398,127391.25,12,2025-08-08,21
1652463,173000.0,1,2025-07-03,57
1652473,6068.0,2,2025-07-22,38
1652505,122000.0,1,2025-08-05,24
1652580,67230.0,2,2025-08-05,24
1652585,68533.0,2,2025-08-06,23
1652602,74240.0,3,2025-08-05,24
1652603,61171.666666666664,3,2025-07-07,53
1652604,8883.333333333334,6,2025-08-18,11
1652697,68850.0,3,2025-07-21,39
1652702,25880.0,3,2025-07-02,58
1652746,107936.0,1,2025-08-01,28
1652763,32125.0,4,2025-08-17,12
1652791,48599.5,4,2025-07-22,38
1652817,72165.0,2,2025-08-11,18
1652844,42240.0,4,2025-08-01,28
1652873,101000.0,1,2025-08-15,14
1652877,128525.0,4,2025-07-06,54
1652907,18800.0,10,2025-08-17,12
1652908,20000.0,1,2025-07-06,54
1652914,28490.0,5,2025-07-22,38
1653009,114750.0,2,2025-08-04,25
1653011,27070.0,5,2025-08-01,28
1653015,47190.0,10,2025-08-11,18
1653019,32550.0,2,2025-07-02,58
1653020,163377.5,4,2025-07-29,31
1653021,107317.5,4,2025-07-29,31
1653061,110566.66666666667,3,2025-07-30,30
1653070,82417.5,8,2025-07-30,30
1653071,57436.875,16,2025-08-13,16
1653083,500.0,1,2025-07-10,50
1653085,60000.0,3,2025-08-09,20
1653094,10746.666666666666,15,2025-08-18,11
1653098,3000.0,2,2025-07-03,57
1653108,171500.0,2,2025-07-31,29
1653113,70345.0,4,2025-07-30,30
1653120,22375.277777777777,18,2025-08-13,16
1653128,21655.29411764706,34,2025-08-17,12
1653168,99750.0,4,2025-07-31,29
1653180,76142.5,4,2025-07-30,30
1653214,25000.0,2,2025-08-10,19
1653227,4577.0,25,2025-08-13,16
1653243,64725.0,4,2025-08-04,25
1653305,7400.0,5,2025-08-12,17
1653345,118018.42105263157,19,2025-08-09,20
1653480,154330.0,10,2025-07-19,41
1653484,140000.0,2,2025-08-05,24
1653494,16740.19230769231,26,2025-08-07,22
1653516,37500.0,2,2025-08-02,27
1653647,70000.0,1,2025-08-06,23
1653674,11994.558823529413,34,2025-08-06,23
1653703,4572.5,2,2025-07-31,29
1653784,13142.857142857143,7,2025-08-08,21
